ell,delta_Cl_rel
1978,-0.00032297979478984384
1979,-0.00032289505102421227
1980,-0.00032280943627188593
1981,-0.0003227246723926896
1982,-0.00032263935333355534
1983,-0.00032255415768910663
1984,-0.0003224697629912973
1985,-0.00032238476424021034
1986,-0.0003223008794216141
1987,-0.0003222167040759562
1988,-0.0003221329149636753
1989,-0.00032205018787545927
1990,-0.00032196712004274933
1991,-0.00032188438773959573
1992,-0.00032180266636763413
1993,-0.00032172263050369524
1994,-0.00032164184216801545
1995,-0.00032156305163264653
1996,-0.0003214838229063082
1997,-0.0003214058683863501
1998,-0.00032132986261035774
1999,-0.00032125337329944834
2000,-0.00032117914730445726
2001,-0.00032110477010980596
2002,-0.0003210320309172072
2003,-0.000320960664591131
2004,-0.0003208904068966316
2005,-0.000320820994473011
2006,-0.0003207531980806899
2007,-0.00032068778826269335
2008,-0.00032062346986728914
2009,-0.0003205610146590931
2010,-0.00032050016195250526
2011,-0.0003204416840407138
2012,-0.00032038532124185914
2013,-0.0003203318465548456
2014,-0.00032027996957441454
2015,-0.0003202304644460156
2016,-0.00032018410559235853
2017,-0.0003201385728835414
2018,-0.00032009670514836837
2019,-0.0003200561832887647
2020,-0.00032001881534118057
2021,-0.0003199833147119309
2022,-0.00031994942671897595
2023,-0.00031991896092563684
2024,-0.00031989063161939825
2025,-0.0003198641850268343
2026,-0.00031984143265594624
2027,-0.0003198210893474761
2028,-0.00031980290217139716
2029,-0.00031978765162518115
2030,-0.00031977508560815496
2031,-0.0003197639176990851
2032,-0.00031975596366783863
2033,-0.000319750972238859
2034,-0.00031974765637883415
2035,-0.00031974679907180074
2036,-0.00031974814834006963
2037,-0.00031975248919275317
2038,-0.0003197585327925339
2039,-0.00031976706463672175
2040,-0.0003197778331192043
2041,-0.0003197916263604368
2042,-0.0003198071532694591
2043,-0.0003198241608627672
2044,-0.00031984343820244367
2045,-0.00031986369014743213
2046,-0.00031988570630661926
2047,-0.00031991027945007687
2048,-0.00031993506614864974
2049,-0.0003199608568602624
2050,-0.00031998739675793904
2051,-0.00032001552839249175
2052,-0.00032004418964940893
2053,-0.0003200744668634473
2054,-0.0003201063982437129
2055,-0.0003201400226572505
2056,-0.00032017432343972916
2057,-0.00032021145195777783
2058,-0.00032024933535921576
2059,-0.0003202901322154309
2060,-0.00032033176558687296
2061,-0.0003203764017642461
2062,-0.0003204219595078506
2063,-0.00032047061333738495
2064,-0.0003205213461730648
2065,-0.00032057313516818095
2066,-0.00032062816812314913
2067,-0.0003206854260989052
2068,-0.0003207438838822854
2069,-0.00032080574362642933
2070,-0.00032086890423043443
2071,-0.00032093449586387106
2072,-0.00032100365800745277
2073,-0.00032107428075689844
2074,-0.00032114750378583806
2075,-0.0003212222948967289
2076,-0.00032130089342777794
2077,-0.00032138117613549034
2078,-0.0003214642958959443
2079,-0.0003215492152588132
2080,-0.0003216359907892289
2081,-0.00032172467981361
2082,-0.0003218153403944448
2083,-0.0003219080313054038
2084,-0.0003220028120024378
2085,-0.0003220975094798642
2086,-0.0003221955255688664
2087,-0.000322294685357278
2088,-0.0003223939164096491
2089,-0.00032249551927471135
2090,-0.0003225984248353675
2091,-0.0003227026864049802
2092,-0.00032280835738758665
2093,-0.0003229143504060265
2094,-0.00032302070911673314
2095,-0.00032312862425642265
2096,-0.0003232358473127896
2097,-0.0003233435649273388
2098,-0.00032345181920104634
2099,-0.0003235594905626633
2100,-0.00032366777418658385
2101,-0.00032377558964832967
2102,-0.00032388320453803653
2103,-0.0003239909360860095
2104,-0.00032409910398973436
2105,-0.0003242068471214586
2106,-0.00032431566607455585
2107,-0.0003244235060072975
2108,-0.000324533063930175
2109,-0.0003246410753250069
2110,-0.00032475024645293917
2111,-0.0003248584891141001
2112,-0.0003249673197072406
2113,-0.00032507584236641596
2114,-0.0003251855875573581
2115,-0.00032529443228965037
2116,-0.0003254039086612186
2117,-0.0003255131025716556
2118,-0.00032562356113567464
2119,-0.000325733125329746
2120,-0.00032584459141022265
2121,-0.00032595453710673955
2122,-0.00032606577012596365
2123,-0.0003261773556257172
2124,-0.0003262870772817121
2125,-0.0003263990386595764
2126,-0.0003265097501595026
2127,-0.00032662079057443975
2128,-0.00032673119059293675
2129,-0.0003268412557743009
2130,-0.000326952591844684
2131,-0.00032706292538292316
2132,-0.00032717386547064165
2133,-0.00032728442276561045
2134,-0.0003273949084145538
2135,-0.00032750431545230344
2136,-0.00032761294782804383
2137,-0.000327722447434082
2138,-0.0003278304658363824
2139,-0.0003279373042138853
2140,-0.0003280432683261022
2141,-0.0003281486686290866
2142,-0.0003282524588735188
2143,-0.00032835630928739314
2144,-0.0003284577988927283
2145,-0.0003285586018179642
2146,-0.0003286590356310239
2147,-0.00032875803235650497
2148,-0.0003288559019314953
2149,-0.0003289515567522841
2150,-0.0003290467072551254
2151,-0.00032914026184256435
2152,-0.00032923252243421757
2153,-0.0003293223670342263
2154,-0.0003294115197644001
2155,-0.00032949741686889367
2156,-0.0003295832311209242
2157,-0.00032966638359359964
2158,-0.0003297471658592355
2159,-0.0003298273383307236
2160,-0.0003299042800109519
2161,-0.0003299797544747866
2162,-0.00033005258898090366
2163,-0.0003301230795794773
2164,-0.00033019152697430135
2165,-0.00033025823654487944
2166,-0.0003303220093622289
2167,-0.0003303831407141693
2168,-0.00033044193048277937
2169,-0.0003304986831624357
2170,-0.00033055217279815574
2171,-0.00033060423509740505
2172,-0.00033065209200219977
2173,-0.00033069758180319863
2174,-0.0003307394509336755
2175,-0.00033077799201265635
2176,-0.00033081350222351983
2177,-0.00033084628332767554
2178,-0.00033087664168723587
2179,-0.0003309032939433681
2180,-0.00033092653589857004
2181,-0.0003309482755359123
2182,-0.00033096560951211907
2183,-0.0003309804485905879
2184,-0.00033099148001444414
2185,-0.0003310006372330268
2186,-0.00033100660388313003
2187,-0.00033100804215236134
2188,-0.0003310085536162228
2189,-0.00033100515671823544
2190,-0.0003309981558402675
2191,-0.0003309895335519167
2192,-0.00033097794425416687
2193,-0.0003309637075828877
2194,-0.00033094884089729506
2195,-0.00033093029555400917
2196,-0.00033090838749520165
2197,-0.00033088514987829863
2198,-0.00033086092860965595
2199,-0.00033083435039253607
2200,-0.00033080575283325525
2201,-0.00033077542366924937
2202,-0.0003307434329478934
2203,-0.00033070979638232445
2204,-0.0003306727744463343
2205,-0.0003306341278688719
2206,-0.0003305938747083722
2207,-0.0003305502595043405
2208,-0.0003305050642934899
2209,-0.0003304565234719441
2210,-0.00033040464093878156
2211,-0.0003303512202824285
2212,-0.0003302944814464489
2213,-0.00033023443224381013
2214,-0.0003301710819433939
2215,-0.00033010626296483625
2216,-0.00033003635001354085
2217,-0.0003299631729258195
2218,-0.000329886747260158
2219,-0.00032980893426555637
2220,-0.000329726070313521
2221,-0.0003296400146265004
2222,-0.0003295507897029672
2223,-0.00032945655447462707
2224,-0.00032936106070067573
2225,-0.0003292606006247522
2226,-0.00032915895048756796
2227,-0.00032905238593903516
2228,-0.0003289428166890159
2229,-0.0003288321741520515
2230,-0.0003287167102866047
2231,-0.0003285983556834169
2232,-0.000328477152378163
2233,-0.0003283550584291922
2234,-0.00032822829643468525
2235,-0.00032810074686265566
2236,-0.00032796861856857526
2237,-0.00032783581370212966
2238,-0.00032770046356589476
2239,-0.00032756456402674824
2240,-0.00032742429808455713
2241,-0.00032728555688403793
2242,-0.0003271445231098368
2243,-0.000327001260796285
2244,-0.00032685779506633244
2245,-0.0003267142050338182
2246,-0.0003265705714282911
2247,-0.0003264269765814298
2248,-0.0003262835044168088
2249,-0.0003261402404340926
2250,-0.000325997271699974
2251,-0.00032585462275753574
2252,-0.000325714048875198
2253,-0.0003255752628589054
2254,-0.0003254359828484137
2255,-0.00032529990063492317
2256,-0.0003251627352199128
2257,-0.0003250261856343533
2258,-0.000324889956669032
2259,-0.0003247557592297185
2260,-0.0003246212936514366
2261,-0.0003244862609579667
2262,-0.00032435237665897384
2263,-0.00032422136562200644
2264,-0.00032408890009571497
2265,-0.0003239567003097971
2266,-0.0003238244701757743
2267,-0.000323693940478123
2268,-0.00032356482051421276
2269,-0.00032343478658996866
2270,-0.0003233055741746206
2271,-0.00032317689044528727
2272,-0.00032304844204242
2273,-0.0003229199351824422
2274,-0.0003227931180610047
2275,-0.0003226677019947227
2276,-0.0003225413518569068
2277,-0.000322417868478731
2278,-0.0003222949180320969
2279,-0.00032217221073907497
2280,-0.0003220494567940485
2281,-0.00032192842094168935
2282,-0.00032180881824126346
2283,-0.00032169242130424393
2284,-0.0003215748315011069
2285,-0.00032145988060578785
2286,-0.0003213452262715805
2287,-0.0003212326473269597
2288,-0.00032112186362076285
2289,-0.0003210125951659445
2290,-0.0003209045621971433
2291,-0.0003207995537760441
2292,-0.00032069522463179897
2293,-0.0003205933668635769
2294,-0.0003204937055089052
2295,-0.0003203959658749336
2296,-0.0003203019481149317
2297,-0.00032020930587785425
2298,-0.00032011984218837075
2299,-0.00032003120896343436
2300,-0.000319947291147568
2301,-0.00031986573114431335
2302,-0.0003197862037256156
2303,-0.00031971253731456783
2304,-0.0003196381517388167
2305,-0.0003195689611309728
2306,-0.00031950255007420704
2307,-0.00031943858550411764
2308,-0.0003193788221789497
2309,-0.0003193229302277574
2310,-0.00031926848955578306
2311,-0.0003192172579486967
2312,-0.0003191709975268578
2313,-0.000319127287728526
2314,-0.00031908579786093497
2315,-0.0003190482928364738
2316,-0.00031901444489870534
2317,-0.0003189839259769322
2318,-0.00031895640762893924
2319,-0.00031893366179496646
2320,-0.00031891326086081606
2321,-0.00031889697837797417
2322,-0.00031888448786555207
2323,-0.00031887335619312264
2324,-0.0003188674665647121
2325,-0.00031886438594779095
2326,-0.00031886589567912244
2327,-0.00031886955853184827
2328,-0.0003188771572605071
2329,-0.0003188862500661071
2330,-0.00031890073744970476
2331,-0.0003189181774918845
2332,-0.0003189382406889774
2333,-0.00031896059655204395
2334,-0.00031898703667168014
2335,-0.0003190172336678127
2336,-0.0003190508592273796
2337,-0.00031908545548699956
2338,-0.0003191249472840895
2339,-0.00031916687644678945
2340,-0.0003192109103385303
2341,-0.0003192588514578958
2342,-0.0003193082324589148
2343,-0.00031936085755256675
2344,-0.00031941639551781066
2345,-0.00031947451399168465
2346,-0.00031953273230755214
2347,-0.00031959500759311444
2348,-0.00031965885891503963
2349,-0.00031972610298299837
2350,-0.00031979425177390764
2351,-0.0003198630093703305
2352,-0.00031993441681086476
2353,-0.00032000840487032205
2354,-0.00032008490413774204
2355,-0.0003201616755467349
2356,-0.0003202429854843458
2357,-0.00032032442218995013
2358,-0.0003204102626474167
2359,-0.0003204960835017987
2360,-0.00032058617277231727
2361,-0.00032067828182702333
2362,-0.0003207745295793302
2363,-0.0003208726612515005
2364,-0.0003209748019059859
2365,-0.0003210786903036081
2366,-0.0003211842548550859
2367,-0.0003212958366055535
2368,-0.00032140896449642096
2369,-0.0003215235664054083
2370,-0.0003216440043433023
2371,-0.00032176578588546375
2372,-0.00032189106296261807
2373,-0.00032201754522221505
2374,-0.0003221496243508264
2375,-0.0003222827770761295
2376,-0.0003224191699309296
2377,-0.00032256098557972086
2378,-0.0003227036758102391
2379,-0.00032284941864436125
2380,-0.0003229958929906504
2381,-0.00032314754695762
2382,-0.000323302063125834
2383,-0.00032345937721097714
2384,-0.0003236194244133413
2385,-0.000323779858018926
2386,-0.0003239451697914373
2387,-0.00032411301652636725
2388,-0.0003242810344688283
2389,-0.00032445144136418946
2390,-0.0003246264744754103
2391,-0.0003248014554626463
2392,-0.00032497629709197807
2393,-0.0003251555561769691
2394,-0.0003253345189111111
2395,-0.0003255154276726878
2396,-0.000325695866656297
2397,-0.0003258780864260126
2398,-0.00032606200785535705
2399,-0.0003262451933350561
2400,-0.00032642990594529555
2401,-0.0003266161136992353
2402,-0.0003267992406238996
2403,-0.00032698662069651163
2404,-0.00032717133718519515
2405,-0.0003273583687387975
2406,-0.0003275455442306375
2407,-0.0003277330745933915
2408,-0.00032792358497616444
2409,-0.00032811246746980075
2410,-0.00032830476918510463
2411,-0.00032849585735378144
2412,-0.0003286908079832205
2413,-0.00032888496310483014
2414,-0.00032908097392739347
2415,-0.00032927905919984184
2416,-0.00032947696992934977
2417,-0.0003296773821338996
2418,-0.00032987803484466066
2419,-0.00033008162144669735
2420,-0.00033028337014288635
2421,-0.0003304884760209303
2422,-0.00033069465413088165
2423,-0.0003308995903023662
2424,-0.00033110853051718963
2425,-0.00033131663388917266
2426,-0.0003315266356063545
2427,-0.00033173875073595446
2428,-0.0003319506339833671
2429,-0.00033216247978362315
2430,-0.00033237706354209635
2431,-0.00033259202120685267
2432,-0.0003328075531879707
2433,-0.00033302386199654554
2434,-0.00033323853882945
2435,-0.00033345700886759655
2436,-0.00033367424549872194
2437,-0.00033389307371260724
2438,-0.0003341110584288868
2439,-0.0003343310470711114
2440,-0.0003345505912482962
2441,-0.00033476988482824996
2442,-0.0003349891239358851
2443,-0.00033521120216230054
2444,-0.0003354309393290705
2445,-0.0003356485102342211
2446,-0.0003358695389978401
2447,-0.00033608606224915985
2448,-0.00033630371804743817
2449,-0.00033652271859552826
2450,-0.0003367377534291333
2451,-0.000336954541092322
2452,-0.00033716781643298256
2453,-0.0003373834229545531
2454,-0.0003375960779781408
2455,-0.0003378088587087828
2456,-0.00033801924060453245
2457,-0.0003382274941515236
2458,-0.0003384367354617286
2459,-0.0003386472713052128
2460,-0.0003388536843113492
2461,-0.0003390590988194997
2462,-0.00033926668326967935
2463,-0.00033946807114004416
2464,-0.00033967220489554135
2465,-0.00033987357602244684
2466,-0.0003400753736774129
2467,-0.0003402749574356372
2468,-0.0003404725945513151
2469,-0.00034066855455980587
2470,-0.0003408660787063361
2471,-0.0003410595129513167
2472,-0.000341252092314531
2473,-0.00034144409539854366
2474,-0.00034163580309761723
2475,-0.0003418244747583449
2476,-0.000342013397792393
2477,-0.00034219981413186013
2478,-0.0003423839808193031
2479,-0.00034256615714903596
2480,-0.0003427496836567967
2481,-0.00034292867742100557
2482,-0.000343106472651894
2483,-0.0003432833380940189
2484,-0.00034345954500533416
2485,-0.0003436322326479267
2486,-0.0003438016440107735
2487,-0.0003439711815516914
2488,-0.0003441379591003272
2489,-0.00034430540695120965
2490,-0.00034447062232938864
2491,-0.00034463066071317944
2492,-0.00034479217395255794
2493,-0.0003449522348693622
2494,-0.00034510949229735573
2495,-0.0003452654975717601
2496,-0.00034541954311601974
2497,-0.0003455722187923661
2498,-0.000345723138545903
2499,-0.00034587289821019855
2500,-0.00034602111115974294
2501,-0.00034616801527826416
2502,-0.00034631338745542945
2503,-0.0003464573024660859
2504,-0.000346599502032746
2505,-0.0003467397250675602
2506,-0.0003468783813713917
2507,-0.0003470145351675146
2508,-0.0003471485952849707
2509,-0.0003472806365842071
2510,-0.0003474100533177647
2511,-0.00034753691736917895
2512,-0.00034766095908025485
2513,-0.00034778293952451877
2514,-0.0003479019027189968
2515,-0.0003480179212644183
2516,-0.0003481314171282093
2517,-0.00034824212091915074
2518,-0.0003483501104148813
2519,-0.0003484551143016306
2520,-0.00034855721048772517
2521,-0.0003486564784476755
2522,-0.000348752645359869
2523,-0.00034884614543615367
2524,-0.00034893670668403024
2525,-0.00034902405442845927
2526,-0.00034910862695781075
2527,-0.00034919050896486736
2528,-0.00034926906673930926
2529,-0.0003493451029211805
2530,-0.0003494183438299061
2531,-0.0003494888756198888
2532,-0.00034955678541528196
2533,-0.00034962216126385465
2534,-0.00034968472660272597
2535,-0.00034974530125337066
2536,-0.00034980361123188405
2537,-0.0003498593796575372
2538,-0.0003499134342230533
2539,-0.00034996550046746157
2540,-0.0003500156720051059
2541,-0.00035006404319925583
2542,-0.00035011108183693345
2543,-0.0003501561393534905
2544,-0.00035020005863010023
2545,-0.00035024293975274417
2546,-0.000350284507574338
2547,-0.0003503252383016531
2548,-0.00035036561242445224
2549,-0.0003504053576181026
2550,-0.0003504449580474062
2551,-0.00035048446612844566
2552,-0.0003505237107785167
2553,-0.00035056284555378997
2554,-0.00035060164337666024
2555,-0.00035063987603591506
2556,-0.0003506780824970828
2557,-0.0003507148828018272
2558,-0.0003507515863451386
2559,-0.00035078719596275793
2560,-0.0003508214822592449
2561,-0.0003508553790301984
2562,-0.0003508878860090391
2563,-0.00035091955412674535
2564,-0.00035095016023852264
2565,-0.00035097987207033366
2566,-0.00035100846913389225
2567,-0.00035103573137929955
2568,-0.00035106183202295884
2569,-0.0003510865542673009
2570,-0.00035111047009298284
2571,-0.00035113257884790384
2572,-0.0003511538521303459
2573,-0.0003511736863795993
2574,-0.0003511918730392077
2575,-0.0003512093961448888
2576,-0.00035122525917334954
2577,-0.0003512404537457116
2578,-0.00035125438376737943
2579,-0.0003512672509323895
2580,-0.0003512792602875639
2581,-0.0003512906201538813
2582,-0.0003513011407553105
2583,-0.0003513106331805593
2584,-0.00035131971414471055
2585,-0.0003513281996258413
2586,-0.00035133630974679164
2587,-0.0003513442673677478
2588,-0.00035135148888016467
2589,-0.0003513586041853014
2590,-0.0003513662476757772
2591,-0.00035137343369237854
2592,-0.0003513812055971581
2593,-0.0003513893915342881
2594,-0.0003513978195340451
2595,-0.0003514071336350409
2596,-0.0003514171643454117
2597,-0.0003514281508530641
2598,-0.0003514403338060534
2599,-0.00035145354515073635
2600,-0.00035146802670205443
2601,-0.00035148358899109324
2602,-0.00035150119027918216
2603,-0.00035151971181121105
2604,-0.00035154009179450143
2605,-0.00035156162086593366
2606,-0.00035158523982566325
2607,-0.00035161023801751046
2608,-0.0003516367299859841
2609,-0.0003516648305464367
2610,-0.0003516946547872422
2611,-0.0003517259022837427
2612,-0.0003517591035556755
2613,-0.00035179395786755837
2614,-0.00035183058017784877
2615,-0.0003518686681648893
2616,-0.00035190833625431335
2617,-0.0003519501180853111
2618,-0.00035199329239129855
2619,-0.0003520383936474057
2620,-0.0003520846986777333
2621,-0.00035213316373582955
2622,-0.00035218306553453884
2623,-0.000352234942725778
2624,-0.0003522880708199091
2625,-0.0003523434130053724
2626,-0.0003524002454606638
2627,-0.000352458689042201
2628,-0.00035251929030543364
2629,-0.0003525813256790857
2630,-0.0003526457698568952
2631,-0.00035271147527301985
2632,-0.0003527789948600239
2633,-0.0003528480323024224
2634,-0.0003529191458375728
2635,-0.00035299118695267376
2636,-0.0003530651446386498
2637,-0.0003531402991032336
2638,-0.00035321721690084377
2639,-0.00035329517933724113
2640,-0.00035337518795160156
2641,-0.00035345609581411645
2642,-0.00035353891015774147
2643,-0.0003536229163763314
2644,-0.000353708696352152
2645,-0.00035379597005847534
2646,-0.00035388445770434345
2647,-0.0003539738796720796
2648,-0.0003540652621009215
2649,-0.0003541574593013194
2650,-0.0003542510664663017
2651,-0.0003543454003231417
2652,-0.0003544416377400714
2653,-0.00035453923814860366
2654,-0.0003546385368368691
2655,-0.00035473943234028935
2656,-0.00035484226372698
2657,-0.0003549473728390829
2658,-0.00035505466257029306
2659,-0.0003551640357328866
2660,-0.00035527583801388366
2661,-0.0003553895300070359
2662,-0.0003555059025540657
2663,-0.00035562441598243645
2664,-0.00035574497300927836
2665,-0.0003558683690466567
2666,-0.0003559945096398634
2667,-0.0003561228510879172
2668,-0.00035625374366055545
2669,-0.00035638753958899935
2670,-0.0003565241423719199
2671,-0.0003566634542032558
2672,-0.0003568053758801538
2673,-0.00035695025993094334
2674,-0.00035709800669785974
2675,-0.000357248514968581
2676,-0.0003574016819175799
2677,-0.00035755785980696146
2678,-0.00035771648752279834
2679,-0.0003578774571729383
2680,-0.000358041578165542
2681,-0.00035820782381659576
2682,-0.00035837700389415236
2683,-0.00035854900935999086
2684,-0.00035872326612366534
2685,-0.0003589001233479058
2686,-0.0003590794671637203
2687,-0.0003592607156467728
2688,-0.00035944468383689753
2689,-0.0003596303192413025
2690,-0.0003598179685091235
2691,-0.0003600070395998625
2692,-0.00036019787854337806
2693,-0.00036039036146922265
2694,-0.0003605838891345728
2695,-0.0003607788071679665
2696,-0.0003609749881912274
2697,-0.0003611718261416435
2698,-0.00036136966687609905
2699,-0.0003615678999779376
2700,-0.0003617673530025381
2701,-0.0003619664980002369
2702,-0.0003621668861224294
2703,-0.0003623672229756039
2704,-0.0003625686318274086
2705,-0.000362770785284243
2706,-0.00036297433021619083
2707,-0.0003631784502677066
2708,-0.00036338379478709134
2709,-0.00036359003484798925
2710,-0.0003637978263988753
2711,-0.00036400684190386655
2712,-0.00036421675044104616
2713,-0.00036442871240772155
2714,-0.0003646414031157566
2715,-0.0003648559885542641
2716,-0.00036507214056530265
2717,-0.00036529003135301154
2718,-0.00036550983521159707
2719,-0.000365731221512373
2720,-0.00036595487270169426
2721,-0.00036618045921102497
2722,-0.00036640764732274404
2723,-0.0003666366121618146
2724,-0.0003668670158921399
2725,-0.0003670995487688673
2726,-0.00036733335521852437
2727,-0.00036756860751920386
2728,-0.00036780547941089284
2729,-0.0003680436231243624
2730,-0.00036828321015323174
2731,-0.00036852441323535274
2732,-0.00036876687827905633
2733,-0.00036901077519857056
2734,-0.0003692562749440052
2735,-0.0003695030161851593
2736,-0.0003697511665088825
2737,-0.0003700003574826491
2738,-0.0003702507529392409
2739,-0.00037050197690446533
2740,-0.00037075418910777566
2741,-0.00037100700564061826
2742,-0.00037126112797111223
2743,-0.0003715156215703145
2744,-0.0003717706371507328
2745,-0.0003720263259084362
2746,-0.00037228228569890804
2747,-0.0003725386628790877
2748,-0.00037279560430458536
2749,-0.0003730526975739927
2750,-0.0003733095228296779
2751,-0.00037356680512117603
2752,-0.00037382311432130195
2753,-0.00037407929447632373
2754,-0.0003743356302113073
2755,-0.00037459126443126857
2756,-0.0003748464742668515
2757,-0.0003751009630841487
2758,-0.00037535558532993053
2759,-0.0003756100455438179
2760,-0.0003758640425593671
2761,-0.0003761178544267519
2762,-0.0003763717622148038
2763,-0.0003766248714579194
2764,-0.000376878047880345
2765,-0.0003771309817773722
2766,-0.000377383357883654
2767,-0.00037763545364429045
2768,-0.00037788694941943496
2769,-0.0003781381228703378
2770,-0.0003783886501141038
2771,-0.0003786388091953949
2772,-0.00037888827208043795
2773,-0.0003791373173213102
2774,-0.0003793856127802465
2775,-0.0003796334375961507
2776,-0.00037988107477327643
2777,-0.00038012818959533013
2778,-0.000380373817641783
2779,-0.0003806194849550214
2780,-0.00038086422524562084
2781,-0.0003811076880188287
2782,-0.0003813501506244082
2783,-0.00038159189421563234
2784,-0.0003818319262898442
2785,-0.0003820711619035675
2786,-0.00038230988603500914
2787,-0.0003825464487416808
2788,-0.0003827824171849613
2789,-0.00038301742844285
2790,-0.0003832511130062385
2791,-0.0003834830946437335
2792,-0.0003837143079950761
2793,-0.00038394437833040075
2794,-0.00038417292390179866
2795,-0.00038440022236492174
2796,-0.0003846258852717995
2797,-0.00038485086026904703
2798,-0.00038507475962143434
2799,-0.0003852965111203382
2800,-0.0003855177426330949
2801,-0.00038573736126332306
2802,-0.0003859548773453602
2803,-0.00038617183865717185
2804,-0.0003863870551021061
2805,-0.00038660000940946373
2806,-0.00038681226089196146
2807,-0.00038702190123690957
2808,-0.0003872297939497317
2809,-0.00038743611088815435
2810,-0.00038764031898322625
2811,-0.0003878432927448971
2812,-0.0003880430732150193
2813,-0.00038824124014460613
2814,-0.00038843724575742666
2815,-0.00038863053258722324
2816,-0.00038882197739167554
2817,-0.0003890102947583581
2818,-0.00038919636083859264
2819,-0.00038937887365855957
2820,-0.0003895594415277759
2821,-0.00038973748937675166
2822,-0.0003899124326906475
2823,-0.00039008515879863513
2824,-0.0003902543371849526
2825,-0.00039042160117192583
2826,-0.0003905856124662744
2827,-0.00039074651554033896
2828,-0.0003909052103467935
2829,-0.00039106109606708257
2830,-0.00039121432221206543
2831,-0.00039136427834528525
2832,-0.0003915111098288396
2833,-0.0003916557310463306
2834,-0.00039179752964920735
2835,-0.0003919366572167533
2836,-0.0003920724927040497
2837,-0.000392205961851227
2838,-0.0003923372231261094
2839,-0.00039246565482079973
2840,-0.00039259219777155254
2841,-0.00039271623019471847
2842,-0.000392837912979707
2843,-0.00039295661687069165
2844,-0.0003930740914008578
2845,-0.00039318891751645684
2846,-0.000393302860609313
2847,-0.0003934136942677039
2848,-0.0003935231923218526
2849,-0.00039363153572061785
2850,-0.0003937389084406353
2851,-0.00039384463231172915
2852,-0.00039394862779433006
2853,-0.0003940515810590657
2854,-0.0003941533674478068
2855,-0.0003942530391567946
2856,-0.00039435128898893514
2857,-0.0003944471638617415
2858,-0.00039454136118991054
2859,-0.00039463375540756465
2860,-0.000394723385903885
2861,-0.00039481095721878313
2862,-0.00039489634373302506
2863,-0.0003949794198676715
2864,-0.0003950600601310622
2865,-0.0003951381391399035
2866,-0.0003952143807726464
2867,-0.0003952869640660337
2868,-0.00039535746468314905
2869,-0.0003954257648648625
2870,-0.0003954908887904361
2871,-0.0003955544333427635
2872,-0.00039561456268491724
2873,-0.0003956720182425283
2874,-0.00039572668347272243
2875,-0.00039577931146071645
2876,-0.0003958289212940986
2877,-0.0003958762709807421
2878,-0.00039592125163576716
2879,-0.00039596375463132633
2880,-0.0003960036716083171
2881,-0.0003960408944746673
2882,-0.00039607708373840434
2883,-0.00039611037174326933
2884,-0.0003961415393699063
2885,-0.00039617137584832665
2886,-0.00039619889401247115
2887,-0.00039622488734449994
2888,-0.00039624926109621745
2889,-0.00039627281876847097
2890,-0.0003962936711057717
2891,-0.0003963144238547535
2892,-0.00039633318564593587
2893,-0.0003963516734080149
2894,-0.0003963688955844146
2895,-0.0003963847625315136
2896,-0.00039640100757024754
2897,-0.00039641663824624613
2898,-0.00039643156958346355
2899,-0.0003964475505172054
2900,-0.00039646266828184223
2901,-0.00039647864204838377
2902,-0.00039649521466091135
2903,-0.00039651209071854917
2904,-0.0003965289725923724
2905,-0.00039654556044191336
2906,-0.0003965634117378473
2907,-0.000396581301372483
2908,-0.00039659892825566793
2909,-0.00039661692418435076
2910,-0.0003966349890714629
2911,-0.0003966528207580393
2912,-0.00039667105526684896
2913,-0.0003966893916169892
2914,-0.00039670752691179013
2915,-0.00039672610173273413
2916,-0.00039674576167768105
2917,-0.00039676431133009866
2918,-0.0003967833416795322
2919,-0.0003968025515694383
2920,-0.0003968216384373592
2921,-0.0003968412537793109
2922,-0.00039686109753614966
2923,-0.0003968808685727586
2924,-0.00039690122509156926
2925,-0.0003969218691100424
2926,-0.0003969415383953598
2927,-0.00039696282430538946
2928,-0.00039698350330355763
2929,-0.00039700521216079883
2930,-0.00039702669033501087
2931,-0.00039704861398487466
2932,-0.00039707166572187154
2933,-0.00039709458506769293
2934,-0.00039711708179923655
2935,-0.0003971408220461356
2936,-0.0003971655259168287
2937,-0.00039718993283244166
2938,-0.00039721474196505586
2939,-0.00039724065946161627
2940,-0.0003972664265997105
2941,-0.00039729374157312025
2942,-0.0003973213486543076
2943,-0.0003973489771882427
2944,-0.0003973783417273479
2945,-0.0003974081886461796
2946,-0.0003974382540481843
2947,-0.00039747026859011697
2948,-0.0003975019817971869
2949,-0.00039753513156784296
2950,-0.00039756946529769535
2951,-0.00039760474229326166
2952,-0.0003976417738417882
2953,-0.0003976793765841455
2954,-0.0003977173690684419
2955,-0.0003977585989609176
2956,-0.00039779986507692037
2957,-0.00039784402416682057
2958,-0.0003978898935727515
2959,-0.00039793729957990457
2960,-0.0003979870853142482
2961,-0.00039803907979708364
2962,-0.0003980920895422438
2963,-0.0003981490039459105
2964,-0.00039820658382980434
2965,-0.0003982677247437414
2966,-0.0003983302010486234
2967,-0.0003983958892917948
2968,-0.000398464614564708
2969,-0.000398535166241853
2970,-0.0003986083933132711
2971,-0.0003986841121811534
2972,-0.0003987631743365262
2973,-0.00039884539505162764
2974,-0.0003989295443908873
2975,-0.0003990164691346483
2976,-0.00039910597430794093
2977,-0.00039919890882246024
2978,-0.00039929507629633934
2979,-0.0003993932257970948
